recency,history,used_discount,used_bogo,is_referral,score,channel_Phone,channel_Web,offer_Discount,offer_No Offer
6,85.6,0,1,0,1.170306985639456,0,1,0,0
3,222.32,0,1,0,0.9494524791024308,0,0,0,0
6,47.81,0,1,0,1.4427674351704225,1,0,0,0
11,29.99,1,0,1,1.1634403460830907,0,1,0,1
4,113.65,0,1,1,0.3444945483708245,0,1,1,0
1,481.16,1,1,0,2.4798229154143083,0,0,0,0
1,504.83,0,1,1,1.3180917828067966,0,1,0,1
7,29.99,0,1,1,0.6927008132345781,0,1,1,0
10,93.73,0,1,0,1.2950126416271583,0,1,0,0
7,86.16,0,1,1,1.6213656372924408,0,1,0,0
3,29.99,1,0,1,1.278940788563895,1,0,0,1
9,55.45,1,0,0,1.3930969470641537,1,0,1,0
8,117.86,1,0,0,0.64059129836515,1,0,1,0
8,42.82,0,1,1,0.4513862004766943,0,1,0,1
1,46.0,0,1,1,0.6472369894199796,1,0,1,0
9,255.32,0,1,1,0.6821572617054985,0,0,1,0
6,33.01,0,1,0,1.4305680729123025,0,1,1,0
11,106.01,1,0,1,1.2457481120672589,1,0,0,1
2,115.99,0,1,1,1.030396081366986,1,0,0,1
1,752.96,0,1,1,0.2703989515365399,0,0,0,0
2,167.08,0,1,1,1.028395238359977,1,0,0,0
6,145.63,1,0,0,1.2082638230743352,1,0,1,0
10,90.89,1,0,1,0.9445809423920102,1,0,0,1
3,130.24,0,1,0,0.7302136184150727,0,1,1,0
4,154.85,1,0,0,0.9373980687249662,1,0,1,0
1,288.73,1,1,0,1.1176833028526303,1,0,0,1
5,439.56,0,1,1,0.8675050814926591,1,0,0,1
2,964.89,1,0,1,1.1166265701078897,1,0,0,1
3,73.81,0,1,1,2.5842109986119226,0,1,0,0
1,332.22,0,1,0,0.30775022247866196,0,0,0,1
5,29.99,0,1,0,1.7961477329968751,0,1,1,0
9,104.34,0,1,1,0.7324591394533566,0,1,0,0
4,741.36,1,1,1,2.644296050265248,0,0,0,1
3,80.03,0,1,0,0.9133842200760944,1,0,0,1
9,62.0,1,0,0,1.1478995012212616,0,1,0,1
10,56.04,0,1,0,0.5944297064885353,0,1,0,0
8,29.99,1,0,1,2.0791566098881846,1,0,0,1
5,51.87,1,0,0,0.7116176416007054,1,0,1,0
7,260.49,1,1,0,2.442921273852245,0,1,0,1
5,144.96,0,1,0,1.2864989374869835,0,1,0,1
7,228.59,1,0,1,0.4543023064681748,1,0,0,0
9,98.57,1,0,1,1.0567136666977994,1,0,0,0
1,157.61,1,0,0,0.96405517631656,1,0,0,1
1,144.62,0,1,0,0.044714783962232614,1,0,1,0
10,249.3,0,1,1,0.7410285411842246,0,1,1,0
2,366.35,1,1,0,1.2913568925843049,1,0,0,1
6,666.69,1,1,1,1.0649922003054288,1,0,1,0
1,149.85,0,1,1,0.9593949998904066,0,1,1,0
4,478.85,0,1,1,1.4779337957170804,0,1,1,0
7,881.0,1,1,1,2.1988599440058145,0,1,1,0
7,99.54,1,0,0,1.1326124897147194,1,0,0,0
2,79.53,1,0,1,1.5390766041599782,1,0,1,0
12,205.84,0,1,0,0.805342912754313,0,0,0,0
3,871.3,1,0,1,1.7574047947611589,1,0,1,0
2,507.99,0,1,1,0.6038026065938904,0,1,1,0
9,53.95,1,0,0,1.0051127746230402,1,0,1,0
9,219.63,1,0,0,1.196446614017248,1,0,0,1
6,604.39,1,1,1,0.5558935194174572,1,0,0,1
10,84.46,0,1,1,1.0187891476069078,0,1,1,0
2,489.22,1,1,0,0.908280131193423,1,0,0,0
2,607.57,0,1,1,0.2478525546312975,0,1,1,0
9,35.75,0,1,1,1.2593309314457846,0,1,0,0
2,93.81,1,0,0,0.6210201215676352,0,1,0,0
7,150.25,1,0,1,0.8454369515145852,0,1,0,0
7,41.8,0,1,1,1.1533223758542734,1,0,1,0
4,69.39,1,0,1,1.3981860976753917,0,1,0,0
2,307.06,1,0,1,0.6009579054586522,1,0,0,0
11,33.86,0,1,1,1.7109570794762845,0,1,0,1
9,250.47,0,1,0,1.8967808225499416,0,1,0,1
2,258.65,1,1,0,2.520591031593319,1,0,1,0
10,273.8,1,0,0,1.5656222412570884,0,1,0,0
10,53.17,0,1,0,1.0641672905443886,0,1,1,0
11,29.99,0,1,1,0.5602520465430876,0,1,0,0
3,443.52,0,1,0,1.0647250865520859,0,0,0,0
1,66.12,0,1,1,1.529330439809339,0,1,0,0
4,30.57,0,1,1,0.9031805113649568,1,0,1,0
3,272.11,1,0,1,1.1476080154116668,0,1,1,0
10,186.87,1,0,0,1.2355319381738887,1,0,0,1
9,29.99,0,1,0,1.450715559147149,0,1,1,0
4,379.93,0,1,0,2.334594831351747,0,1,0,0
2,502.75,1,0,1,1.0806475363794223,0,0,1,0
1,110.73,0,1,0,0.5521245499715535,1,0,0,0
5,110.13,0,1,0,1.4652859979432336,0,1,0,1
7,431.17,0,1,0,2.6121775760656964,0,0,0,1
6,29.99,0,1,0,0.7914398395539577,1,0,0,0
4,93.02,0,1,0,1.4748611192542622,1,0,0,0
8,54.67,0,1,1,1.308483495171992,1,0,0,0
7,76.39,0,1,0,0.07574999121586568,0,1,0,0
4,375.22,0,1,1,1.1127818972498806,0,0,0,1
12,147.93,0,1,0,1.4316494693540225,1,0,0,1
2,1393.85,0,1,1,0.3508181020646504,0,0,0,0
4,29.99,0,1,1,0.5510783098428869,1,0,1,0
5,1037.2,1,1,1,1.1675365573383836,1,0,1,0
10,58.69,0,1,0,1.3540674625978446,1,0,1,0
11,92.78,1,0,1,1.2848211532361695,1,0,0,1
9,29.99,1,0,1,0.9390623103775546,1,0,0,0
1,160.83,0,1,0,0.34560550625648256,0,1,0,0
3,150.98,1,0,0,0.6801078923564022,1,0,0,0
11,42.38,0,1,1,1.471791577377909,0,1,0,1
7,354.86,1,0,0,0.7575880417537801,0,0,0,1
1,29.99,1,0,0,0.6137350367261178,1,0,0,0
10,31.1,0,1,0,1.6953138391329758,0,1,0,0
3,297.68,1,0,0,0.6022731339758329,0,1,1,0
7,110.79,0,1,0,0.12632256962498378,0,1,0,0
2,475.39,1,0,1,0.21131072343363744,0,0,0,0
1,29.99,0,1,0,1.83637119349746,0,1,0,0
9,231.94,1,0,0,1.0270482956679432,1,0,0,0
5,198.58,0,1,0,2.0003676732691127,1,0,0,1
11,173.01,0,1,1,0.9862028917025926,0,1,1,0
8,194.46,0,1,1,1.942040364378069,1,0,0,0
6,42.53,1,0,0,1.1720719402605724,0,1,0,0
8,561.63,0,1,1,0.3260986912467185,0,0,0,1
8,74.21,1,0,0,0.7359252168319875,1,0,0,1
5,29.99,1,0,0,1.6755204366887118,1,0,0,1
2,106.5,1,0,1,0.5187382063315911,1,0,0,0
2,525.95,0,1,1,1.6678180416407105,0,1,1,0
1,152.64,0,1,1,1.7612793578710195,0,1,0,1
6,35.08,1,0,0,1.0448116303941102,0,1,0,0
3,457.68,1,0,0,1.2638246097656722,1,0,1,0
8,42.88,1,0,1,0.9913086727803874,0,1,1,0
5,176.39,1,0,0,1.4925698705705344,0,1,0,0
2,271.27,0,1,0,0.7859276938050991,0,1,0,1
11,271.86,0,1,1,1.6926957936213487,0,1,0,0
10,29.99,1,0,1,0.5962979085277016,0,1,0,0
2,29.99,1,0,0,0.9310666970912846,0,1,1,0
9,187.96,1,0,0,0.826777459242052,1,0,0,1
3,614.28,1,1,1,1.5622726779541751,1,0,0,1
2,192.95,0,1,0,1.273264870594819,1,0,0,1
5,69.11,0,1,1,1.725555344386915,1,0,1,0
10,67.72,0,1,1,0.322676594122424,1,0,0,1
7,29.99,1,0,0,0.9186301830024076,1,0,0,0
1,65.6,1,0,1,1.5455406022335998,0,1,0,1
11,405.39,1,0,0,0.9511974046333574,0,1,0,1
11,228.09,0,1,1,1.0344189095348322,0,1,0,1
1,811.73,0,1,1,1.7603701757694417,0,1,1,0
7,149.83,1,0,1,0.4683890611930909,1,0,0,0
5,301.16,1,1,1,1.2691115137486864,0,0,0,0
1,388.58,0,1,1,1.910893726832564,0,1,1,0
3,85.23,1,0,1,0.9397441479486044,0,1,1,0
2,64.95,1,0,1,0.9687344497631529,0,1,0,0
1,222.67,0,1,0,1.9176722036465008,0,1,0,0
2,188.9,0,1,0,0.29216267102321325,0,1,0,0
9,163.11,0,1,0,0.33500636746738666,0,1,0,0
3,29.99,1,0,1,1.1414632559100162,1,0,0,0
2,223.52,1,1,1,0.9370887273430584,0,1,1,0
3,250.07,0,1,1,0.6945881189580076,0,1,0,1
5,245.42,0,1,1,1.118556704614282,0,1,0,0
8,29.99,0,1,0,0.6332679367838319,1,0,0,1
5,456.77,1,1,1,0.8808774410260536,0,0,0,1
3,306.83,1,0,0,0.7131793488329463,1,0,0,1
2,223.08,1,1,0,1.4486469508031523,0,1,0,0
1,2040.83,0,1,1,0.8170797147788359,0,1,0,0
3,359.02,0,1,1,1.7110499227517315,1,0,0,0
3,407.54,1,0,1,0.5346475627404017,0,1,0,0
9,339.25,0,1,0,0.761931547501351,0,1,0,0
2,343.45,1,0,0,0.3987936050793869,0,0,0,0
10,118.53,0,1,0,1.1601854493323078,0,1,0,1
10,54.18,0,1,1,0.6150304776399378,1,0,0,1
11,133.15,1,0,1,0.4018969585278737,1,0,1,0
6,444.23,1,0,0,0.5909488183441938,0,1,1,0
1,311.63,0,1,0,1.040759092379568,0,1,1,0
9,74.18,1,0,0,1.2561410160288036,0,1,0,1
9,149.01,1,0,1,0.7156371186307373,0,1,0,1
6,185.96,0,1,0,1.5406460538667042,0,1,0,0
8,235.54,1,0,1,1.4737481715213294,1,0,0,0
3,203.78,0,1,1,0.7706164850313666,0,1,0,0
4,591.58,1,1,1,1.8331948109974163,0,0,0,1
2,115.99,1,0,0,0.6502094108299299,1,0,1,0
9,180.33,1,0,1,1.1670281913129217,1,0,1,0
6,29.99,0,1,1,1.92651447614681,0,1,0,1
9,34.09,1,0,0,0.3834707415582994,1,0,0,1
10,34.34,0,1,0,1.836805308228439,1,0,0,0
6,84.46,0,1,1,0.8809954039921994,0,1,0,1
2,183.75,1,0,0,0.930822701750238,1,0,1,0
6,42.92,0,1,1,0.7985213543905422,0,1,0,1
7,36.33,0,1,0,0.7706329053358534,0,1,0,0
9,189.01,0,1,0,0.6736993189681995,1,0,0,0
2,126.74,1,0,1,-0.007083701392511577,1,0,0,1
9,63.35,0,1,1,0.8199436986117302,0,1,0,1
9,29.99,1,0,1,0.9043404591784128,1,0,0,1
7,38.41,1,0,0,2.5022936968980285,1,0,1,0
3,83.49,0,1,1,0.7582951548052739,0,1,0,1
9,29.99,1,0,1,0.6279098419797158,0,1,0,1
1,70.43,1,0,1,1.2304302179722109,1,0,0,0
2,29.99,0,1,0,0.6679831668102325,0,1,1,0
7,29.99,0,1,1,0.8287816900708185,1,0,0,1
10,360.11,1,1,0,0.5421234483681528,0,1,1,0
11,30.31,1,0,1,2.7679809103028825,0,1,0,1
4,108.21,0,1,0,0.8592409887771797,0,1,0,1
2,135.57,1,0,0,1.7216109238201105,1,0,0,1
1,29.99,1,0,1,1.3617477795938908,0,1,1,0
1,128.96,0,1,0,0.8993224587684234,0,1,0,0
2,178.6,0,1,1,0.606711545154617,1,0,0,0
2,841.45,1,1,1,0.6555310682134692,0,0,0,0
5,121.64,1,0,1,1.2816600573736168,1,0,1,0
3,256.09,0,1,1,1.4323668912930376,1,0,1,0
1,45.93,1,0,0,1.5264653154737555,1,0,0,1
1,90.86,1,0,1,1.0460490104103801,1,0,1,0
10,187.79,1,0,0,1.449782546219602,1,0,0,0
3,29.99,1,0,0,0.06152251428295241,0,1,1,0
10,543.65,0,1,1,0.9090056187409036,1,0,0,0
1,349.94,1,0,0,0.6540911548989228,0,0,1,0
5,55.31,1,0,0,0.6352037834698965,1,0,0,0
10,63.04,0,1,1,0.7052415265611601,1,0,0,1
8,134.8,1,0,1,0.3811918405205992,0,1,0,1
9,140.51,1,0,0,0.7886155523730085,1,0,0,1
4,241.95,0,1,1,1.3212982911785298,1,0,0,1
9,124.96,0,1,0,0.5766810634478419,0,1,0,0
2,260.75,1,0,0,2.4673023018229694,1,0,0,1
5,149.99,0,1,0,0.15211666459443918,0,1,1,0
4,53.84,1,0,0,0.673304209303573,0,1,1,0
3,71.63,1,0,1,0.9451557833965608,1,0,0,0
3,70.37,0,1,1,1.917043895432496,1,0,0,0
5,29.99,1,0,1,0.2889924637561304,0,1,1,0
5,292.42,0,1,0,0.914564866951592,1,0,0,1
2,29.99,0,1,1,0.9376053181837276,1,0,0,0
6,721.8,0,1,1,1.1509653133676936,0,1,0,1
11,62.09,1,0,0,0.981869276668206,1,0,0,0
11,404.87,1,0,0,1.038773302030482,0,1,1,0
4,154.04,1,0,1,0.6997863874687713,0,1,0,1
7,340.18,0,1,0,1.143218103302096,1,0,0,1
1,510.52,1,1,1,1.7936930587228381,0,1,1,0
2,185.73,1,0,1,1.2143478785592383,0,1,1,0
7,162.48,1,0,0,1.258546366734102,0,1,0,0
4,524.38,0,1,1,1.2273425236805786,0,1,0,1
1,49.75,1,0,0,1.4909739627908958,0,1,0,1
9,320.85,0,1,0,1.409980324593158,1,0,0,0
3,110.77,1,0,1,0.3613397132443489,0,1,1,0
4,134.97,0,1,1,1.0967621159786507,0,1,1,0
8,107.89,0,1,1,0.9129165007909652,1,0,0,1
5,368.5,0,1,0,0.2403473907588267,0,0,0,1
4,29.99,1,0,1,1.2260457467801524,1,0,0,1
4,643.42,1,1,1,0.7188138235779689,0,0,0,0
5,161.65,1,0,0,1.4211412343450585,0,1,0,0
8,73.16,1,0,1,1.050001963118557,1,0,0,1
4,945.84,0,1,1,1.2920015401482576,1,0,0,0
6,73.56,0,1,0,1.5578394845217467,0,1,0,0
8,64.8,1,0,1,1.202071415101198,1,0,0,1
10,46.95,1,0,1,0.989386723830254,0,1,0,1
1,119.54,0,1,1,0.28264269270458353,1,0,0,1
9,718.64,1,0,1,0.8078425453532159,0,0,1,0
1,373.74,0,1,1,1.3898649799868736,1,0,0,1
1,122.84,0,1,1,0.8757282304279119,0,1,0,1
3,31.06,1,0,1,0.8416186296781527,1,0,0,0
6,48.6,1,0,0,2.3357449873856577,0,1,1,0
4,633.92,1,0,1,0.9800580517243916,1,0,0,0
11,309.94,1,1,0,2.238540110218545,0,1,1,0
5,206.01,1,0,1,0.9645670591354218,0,1,0,0
3,29.99,0,1,0,0.5989797248230101,0,1,1,0
10,81.66,0,1,0,0.8049584963458045,0,1,0,1
9,267.6,1,0,0,0.955053912032305,1,0,0,1
12,191.01,1,0,0,0.7783360891383506,0,1,0,1
2,29.99,0,1,0,0.9865469261064173,0,1,1,0
9,41.85,0,1,0,0.4821061922043837,0,1,1,0
2,90.53,1,0,1,1.1115888963866551,1,0,1,0
8,242.65,1,0,0,1.420957514789854,0,1,0,0
6,30.48,1,0,1,1.0755072767800469,0,1,0,0
10,212.17,0,1,0,2.3724548977073825,0,1,0,0
7,63.88,0,1,1,1.1139510098796628,1,0,1,0
11,735.8,1,0,1,1.2380906400131595,0,1,1,0
11,49.78,1,0,1,0.3016559929489434,1,0,1,0
1,664.55,1,1,1,1.578424903464748,0,0,0,1
10,751.37,1,1,1,0.3674558362630316,1,0,1,0
1,29.99,0,1,0,1.825104243407544,1,0,0,0
5,116.39,0,1,0,0.934455210400332,1,0,1,0
7,66.7,0,1,1,1.418233006042123,1,0,1,0
1,732.19,1,1,1,1.9567180620906592,0,0,0,1
8,337.71,1,0,0,1.0058814982759894,1,0,0,1
3,83.25,1,0,1,0.868851704028254,0,1,0,1
4,261.68,0,1,0,0.3842772161431538,1,0,1,0
2,316.71,1,1,0,0.4404651371292964,0,0,0,1
9,77.33,1,0,1,0.8328683917658456,0,1,1,0
4,286.72,1,0,0,1.142416820971974,0,0,1,0
4,91.21,1,0,1,0.8513361958263566,0,1,1,0
1,656.86,1,1,1,1.3399555699194523,0,0,0,0
10,144.94,0,1,1,0.7865676273141975,1,0,1,0
11,37.85,1,0,0,0.7095920384445781,0,1,1,0
12,88.94,0,1,0,1.282325160827397,0,1,0,0
4,29.99,1,0,0,0.9571845155719696,1,0,1,0
11,200.22,0,1,1,1.2845507972999917,0,1,0,0
9,384.69,1,1,0,0.4535627579339045,0,1,0,1
8,29.99,1,0,0,0.8812643503612021,1,0,1,0
3,240.85,1,0,1,1.3434398982593807,1,0,1,0
9,506.83,1,0,1,0.5855207113209797,0,0,1,0
10,66.98,0,1,0,2.2202734869799547,0,1,0,1
1,351.64,0,1,0,1.092365501278797,0,1,1,0
9,67.84,1,0,1,1.548250773587866,1,0,0,1
10,29.99,1,0,0,1.3743655554820944,0,1,0,1
8,170.09,1,0,1,2.4857222475890697,1,0,1,0
9,79.06,0,1,1,1.42409142487441,0,1,0,1
1,713.53,1,1,1,0.8353382510818192,0,0,0,0
5,29.99,1,0,1,0.6301701256678496,0,1,0,0
12,87.0,1,0,0,0.91664698065898,1,0,0,1
8,98.92,1,0,1,0.4952724296924427,0,1,0,0
1,319.78,1,0,0,1.4541963112797929,0,1,0,1
8,238.57,0,1,0,1.398946424314332,0,1,0,0
5,30.17,1,0,0,0.4038037915863859,0,1,0,1
1,208.34,0,1,1,1.053850862991366,1,0,1,0
2,505.96,1,1,1,1.0286328525950708,0,0,0,1
10,29.99,0,1,1,0.9632681599888746,0,1,0,0
11,172.02,0,1,1,1.2023094488923638,1,0,1,0
10,99.38,1,0,0,2.182771040967441,1,0,1,0
10,32.29,0,1,0,1.192881011087192,1,0,0,0
2,461.47,0,1,0,0.9277768682418941,0,0,0,0
9,56.42,1,0,1,0.807574528859279,1,0,0,0
3,186.87,1,0,0,0.7817170644036628,0,1,0,1
9,29.99,1,0,0,1.6179856422283492,1,0,1,0
7,295.16,0,1,0,1.3005158878855492,1,0,0,1
10,43.43,0,1,1,1.0876028575839414,1,0,0,1
10,250.48,1,0,0,0.8150261367125129,0,0,0,0
12,459.89,0,1,0,0.8326708779503442,1,0,0,1
12,131.62,0,1,0,1.5875930158064573,1,0,0,0
11,29.99,0,1,0,1.2072586880389728,1,0,1,0
11,122.31,0,1,1,1.208145144553837,0,1,0,1
9,533.46,0,1,1,1.4010566796619812,0,0,0,1
1,684.51,0,1,1,2.4982339084540905,0,1,1,0
8,348.69,0,1,0,0.9873586052415928,0,1,0,1
9,163.07,1,0,0,1.7443850492188728,0,1,1,0
6,124.49,0,1,0,0.7786917522812323,0,1,0,1
11,154.03,0,1,0,1.615121056245362,0,1,0,0
1,676.82,1,1,1,1.9679598579028708,1,0,0,0
2,316.53,0,1,0,0.433902531634605,1,0,0,0
8,319.78,0,1,1,0.9966447411194608,1,0,0,1
10,49.93,0,1,0,0.8480696514949061,1,0,1,0
3,250.43,0,1,1,1.5974044927295292,0,1,0,0
8,261.6,1,0,0,1.8734341702353252,1,0,0,1
2,208.46,0,1,1,0.7516206630773199,1,0,0,1
8,48.49,0,1,0,1.2155972928115308,0,1,0,1
6,278.81,0,1,0,1.6020622179741937,1,0,0,1
8,506.74,1,1,1,1.4252615048275692,0,0,0,0
10,295.11,1,1,0,2.569188028130605,1,0,1,0
10,29.99,1,0,0,2.5205234379445765,0,1,0,0
2,82.45,0,1,0,0.997056124963712,0,1,0,0
9,172.31,1,0,1,1.5444638946771827,0,1,0,1
1,1747.62,0,1,1,1.7432830311866232,0,0,1,0
10,54.23,1,0,0,0.6792016526030249,1,0,0,0
5,169.95,0,1,1,1.5875066715167023,1,0,1,0
10,29.99,0,1,1,0.7949185229018344,1,0,0,0
7,230.94,1,0,1,0.6739776699636968,0,0,0,1
3,129.85,1,0,0,1.2346690732749508,1,0,0,1
4,40.89,0,1,0,0.902662826724094,1,0,0,1
3,173.66,0,1,0,1.3256483880083971,0,1,0,0
12,186.63,1,0,0,2.051522508947995,0,1,1,0
9,251.92,0,1,0,1.8422481956400347,1,0,1,0
1,290.33,1,0,0,0.6729025582835729,1,0,0,1
5,270.78,1,0,0,1.3778775964491428,0,1,0,1
8,70.18,1,0,0,2.065884939414252,0,1,0,1
1,39.42,1,0,0,1.1596256349758909,0,1,0,0
10,371.36,0,1,1,1.1574642154244543,0,1,0,1
3,409.94,1,0,0,1.2842412727191128,1,0,0,1
7,40.24,1,0,1,2.032595420256375,0,1,0,1
2,175.94,1,0,1,0.6201550802379656,1,0,0,1
10,75.39,1,0,0,1.6512440381901083,0,1,0,0
7,181.24,1,0,1,1.0122854252210358,0,1,1,0
9,274.31,1,0,0,1.5619694510440008,0,1,1,0
1,748.18,1,1,1,1.030512494671179,0,0,0,1
1,180.72,0,1,0,1.7715597728283612,1,0,0,0
11,804.05,1,0,1,1.8966912525136523,0,0,0,1
2,647.47,0,1,1,1.030339556306006,1,0,0,0
11,164.6,0,1,1,0.7156048218620026,0,1,1,0
7,29.99,1,0,0,0.9392551818582456,1,0,0,0
12,31.78,1,0,1,1.1390374629045268,1,0,0,0
5,31.35,0,1,1,0.8482216443833024,0,1,0,0
4,501.16,0,1,1,1.4120794854156846,0,1,1,0
5,76.99,0,1,1,1.8476048847159867,1,0,0,1
9,57.89,1,0,0,0.6547384192501053,1,0,0,1
10,61.71,1,0,0,0.7929885485270954,0,1,0,1
6,77.22,0,1,0,1.618900707347867,1,0,1,0
9,29.99,1,0,0,2.8213003527391005,0,1,0,1
2,882.33,1,1,1,1.1129108018027356,1,0,0,0
3,48.6,0,1,1,0.2277622293749271,0,1,0,0
10,31.64,1,0,1,0.9306659744154708,0,1,0,0
11,163.31,1,0,1,1.021734982006063,0,1,1,0
9,29.99,1,0,1,0.7446094958010443,1,0,0,1
12,145.05,0,1,0,1.5017082790706016,0,1,1,0
1,630.27,0,1,1,0.5467720632191841,0,0,0,0
9,112.98,1,0,1,0.9381661158481048,1,0,0,0
10,35.55,0,1,1,1.3615627071861802,1,0,0,0
7,139.18,1,0,1,0.2368899621473317,0,1,0,1
11,412.01,1,1,0,0.4872185831752215,0,1,0,0
4,29.99,1,0,0,0.8630694697050963,0,1,0,1
2,184.33,0,1,0,1.6152144948970213,0,1,1,0
4,81.31,0,1,1,1.284302692448493,1,0,1,0
1,584.87,0,1,1,1.167600193114806,0,1,0,1
3,46.42,1,0,1,1.0422353060967728,0,1,0,0
3,170.73,1,0,0,1.4926534646834455,0,1,1,0
10,113.43,0,1,0,0.2037058606980694,1,0,0,0
2,194.51,1,0,1,0.5340735555393921,1,0,0,0
10,29.99,1,0,0,0.5663242169100926,0,1,0,0
10,170.69,1,0,0,0.931018460674084,0,1,0,0
1,557.1,0,1,1,1.945057728249605,0,0,0,1
4,29.99,1,0,0,0.6150382651896396,0,1,0,1
6,41.43,0,1,1,1.6039583581194594,1,0,0,0
1,378.68,1,1,0,0.8780288097535224,0,1,1,0
1,148.69,1,0,0,1.6227508320490929,1,0,1,0
10,188.54,0,1,0,0.6025242220770708,1,0,0,0
8,161.8,1,0,0,1.1299742868342892,1,0,0,1
4,58.43,1,0,1,1.4014090088572393,1,0,0,0
1,277.55,0,1,1,1.7300970323229066,0,1,0,0
1,512.46,0,1,1,1.5867234502737029,1,0,0,1
2,40.63,0,1,1,1.0995950044968144,1,0,0,0
12,376.91,1,1,0,0.6624121747318168,0,1,1,0
5,149.79,0,1,0,2.438967338464856,0,1,1,0
12,115.15,0,1,0,2.2710070414620827,0,1,0,0
8,47.03,0,1,1,1.0012683831677804,0,1,0,0
9,385.57,1,1,0,1.3053665007496504,1,0,0,0
12,46.13,0,1,0,2.1510931762610794,0,1,0,1
7,511.04,1,0,1,0.38602511862636535,0,1,1,0
1,342.47,1,0,0,1.8143105834588624,1,0,1,0
6,206.77,1,0,1,1.2933067299880714,0,1,1,0
7,106.6,1,0,1,0.7699646633344358,0,1,0,0
1,119.61,0,1,0,0.9954039611056748,0,1,1,0
7,729.84,0,1,1,2.2579543826299964,1,0,1,0
1,29.99,0,1,1,0.6877384791884014,0,1,0,1
1,993.0,1,1,1,1.1378485466976576,0,0,0,0
12,198.69,1,0,0,0.9884395413711198,1,0,0,1
3,68.56,0,1,0,1.182406188581135,1,0,1,0
8,32.82,1,0,0,0.4397495295378139,1,0,0,0
9,213.98,1,0,0,1.2460589665223254,1,0,1,0
1,579.08,1,0,1,0.8532119902780999,0,1,0,0
6,94.8,1,0,0,1.2532695963908629,0,1,0,0
6,427.25,0,1,1,0.6604652463988148,0,1,0,1
3,487.78,0,1,0,0.2896995635759795,1,0,0,0
7,266.27,1,0,0,1.0846666179425228,0,1,1,0
2,83.82,1,0,0,0.7859281328917447,0,1,1,0
4,359.43,1,0,0,1.161148145976705,0,0,0,1
9,29.99,1,0,1,2.419245907576228,0,1,1,0
2,1239.58,1,1,1,1.2779493397931496,0,0,0,1
9,148.8,0,1,1,0.6888541927945078,0,1,0,1
3,234.99,0,1,0,0.5963464951044932,0,0,0,1
1,445.54,0,1,0,1.0539637127927537,0,0,0,1
4,393.09,1,0,0,1.0785444373619535,0,1,0,0
9,237.21,0,1,1,0.5613695722261884,0,1,1,0
10,245.61,1,1,1,1.274092065385562,1,0,0,1
12,67.2,1,0,0,1.0353342378801782,0,1,0,0
10,82.11,0,1,1,0.04785178533760348,0,1,1,0
7,68.95,0,1,1,0.9129529935924984,0,1,0,0
4,579.7,1,0,1,0.9646458793149344,0,0,1,0
4,269.79,0,1,0,2.1634425212994555,0,0,1,0
5,765.09,1,1,1,1.2751085225169867,0,0,0,0
9,341.28,1,0,0,0.487363034862617,1,0,1,0
5,29.99,1,0,1,1.5948351763139552,0,1,0,0
2,1135.22,0,1,1,1.445512433285296,0,1,0,1
6,48.15,0,1,1,1.9000102183996948,0,1,0,0
10,29.99,1,0,1,1.4887919280650397,0,1,0,0
7,152.65,0,1,0,1.2326056424277978,0,1,0,1
11,225.31,0,1,0,0.8943070341096087,0,1,0,0
6,72.12,0,1,0,1.2962379459229036,0,1,0,1
9,29.99,0,1,0,1.8669961262904764,1,0,0,0
6,559.75,0,1,1,0.9806058122066676,0,0,0,0
3,171.23,1,0,0,2.5592360448911484,1,0,0,1
9,61.12,0,1,0,0.5894890290075951,0,1,0,0
12,72.46,1,0,1,0.9932948696419576,0,1,0,0
3,159.78,1,0,1,0.5666382744935623,0,1,0,0
5,147.17,0,1,1,0.7190175221533797,0,1,0,0
9,257.47,0,1,1,1.1292156023180393,1,0,0,1
11,29.99,1,0,1,0.5251867469030529,1,0,0,0
12,29.99,1,0,1,0.7600278103859799,1,0,1,0
4,89.36,1,0,1,1.1734142320501155,0,1,0,1
10,62.31,0,1,0,0.7034811677633848,1,0,0,0
12,68.64,0,1,0,0.9636493871148633,0,1,1,0
7,253.75,1,1,1,1.1429727314286482,1,0,0,0
10,29.99,1,0,1,0.9985019213100372,0,1,1,0
1,94.79,1,0,1,1.1538429527337832,1,0,0,1
5,369.8,0,1,0,0.8502422824771811,0,0,0,1
8,369.91,0,1,0,0.27220556733024115,0,1,0,0
1,347.97,1,1,1,2.9191106738484,1,0,1,0
7,69.82,0,1,0,0.6661767049357314,1,0,0,1
5,42.82,0,1,0,1.3166619782852511,1,0,0,1
2,29.99,0,1,1,1.4366834357413718,0,1,0,1
2,381.14,1,1,0,0.630133548909652,0,1,0,0
2,420.24,0,1,1,0.9457782836035182,1,0,0,0
9,86.33,1,0,0,1.2141114956341927,0,1,1,0
12,278.31,0,1,1,1.3130720237386204,0,1,0,0
3,215.61,0,1,0,0.711015721053373,0,1,1,0
10,468.09,0,1,0,0.5788674642277559,1,0,0,0
11,34.41,0,1,1,1.06082709152735,0,1,1,0
4,74.51,1,0,0,1.0303153943702008,1,0,0,1
6,197.98,0,1,1,0.5169838339469293,0,1,1,0
10,29.99,1,0,1,1.1792176120441311,0,1,1,0
1,178.81,0,1,0,2.4869338713062152,1,0,1,0
3,111.04,0,1,0,1.1582631034250643,1,0,1,0
10,188.49,0,1,0,1.5795329857276572,1,0,0,1
